Operation,Level,Operator,Time,Source,Terminal IP Address,Operation Object,Result,Details
Unregister NE,Minor,,"	24/11/2025 15:06:06 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]Success Interactive protocol is : TELNET
Unregister NE,Minor,,"	24/11/2025 15:06:06 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]Success Interactive protocol is : TELNET
Send MML Command,Minor,,"	24/11/2025 15:06:06 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]DSP CELLPHYTOPO:LOCALCELLID=37; Interactive protocol is : TELNET
Register NE,Minor,,"	24/11/2025 15:06:06 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]Register NE Successfully Interactive protocol is : TELNET
Register NE,Minor,,"	24/11/2025 15:06:06 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]Register NE Successfully Interactive protocol is : TELNET
Register NE,Minor,,"	24/11/2025 15:06:06 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]Register NE Successfully Interactive protocol is : TELNET
Send MML Command,Minor,,"	24/11/2025 15:06:06 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]DSP CELLPHYTOPO:LOCALCELLID=71; Interactive protocol is : TELNET
Register NE,Minor,,"	24/11/2025 15:06:06 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]Register NE Successfully Interactive protocol is : TELNET
Send MML Command,Minor,,"	24/11/2025 15:06:06 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,"Function:[Northbound Interface][MML Interface]DSP ELABEL:DEVTYPE=BOARD,CN=0,SRN=61,SN=0; Interactive protocol is : TELNET"
Register NE,Minor,,"	24/11/2025 15:06:06 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]Register NE Successfully Interactive protocol is : TELNET
Register NE,Minor,,"	24/11/2025 15:06:06 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]Register NE Successfully Interactive protocol is : TELNET
Send MML Command,Minor,,"	24/11/2025 15:06:05 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,"Function:[Northbound Interface][MML Interface]DSP ELABEL:DEVTYPE=BOARD,CN=0,SRN=67,SN=0; Interactive protocol is : TELNET"
Register NE,Minor,,"	24/11/2025 15:06:05 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]Register NE Successfully Interactive protocol is : TELNET
Register NE,Minor,,"	24/11/2025 15:06:05 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]Register NE Successfully Interactive protocol is : TELNET
Send MML Command,Minor,,"	24/11/2025 15:06:05 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,"Function:[Northbound Interface][MML Interface]DSP ELABEL:DEVTYPE=BOARD,CN=0,SRN=82,SN=0; Interactive protocol is : TELNET"
Unregister NE,Minor,,"	24/11/2025 15:06:05 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]Success Interactive protocol is : TELNET
Unregister NE,Minor,,"	24/11/2025 15:06:05 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]Success Interactive protocol is : TELNET
Unregister NE,Minor,,"	24/11/2025 15:06:05 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]Success Interactive protocol is : TELNET
Send MML Command,Minor,,"	24/11/2025 15:06:05 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]DSP CELLPHYTOPO:LOCALCELLID=1; Interactive protocol is : TELNET
Send MML Command,Minor,,"	24/11/2025 15:06:05 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]DSP CELLPHYTOPO:LOCALCELLID=31; Interactive protocol is : TELNET
Send MML Command,Minor,,"	24/11/2025 15:06:05 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]DSP CELLPHYTOPO:LOCALCELLID=2; Interactive protocol is : TELNET
Register NE,Minor,,"	24/11/2025 15:06:05 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]Register NE Successfully Interactive protocol is : TELNET
Unregister NE,Minor,,"	24/11/2025 15:06:05 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]Success Interactive protocol is : TELNET
Unregister NE,Minor,,"	24/11/2025 15:06:05 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]Success Interactive protocol is : TELNET
Send MML Command,Minor,,"	24/11/2025 15:06:04 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]DSP CELLPHYTOPO:LOCALCELLID=73; Interactive protocol is : TELNET
Register NE,Minor,,"	24/11/2025 15:06:04 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]Register NE Successfully Interactive protocol is : TELNET
Send MML Command,Minor,,"	24/11/2025 15:06:04 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]DSP CELLPHYTOPO:LOCALCELLID=7; Interactive protocol is : TELNET
Unregister NE,Minor,,"	24/11/2025 15:06:04 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]Success Interactive protocol is : TELNET
Unregister NE,Minor,,"	24/11/2025 15:06:04 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]Success Interactive protocol is : TELNET
Register NE,Minor,,"	24/11/2025 15:06:04 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]Register NE Successfully Interactive protocol is : TELNET
Register NE,Minor,,"	24/11/2025 15:06:04 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]Register NE Successfully Interactive protocol is : TELNET
Send MML Command,Minor,,"	24/11/2025 15:06:04 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]DSP CELLPHYTOPO:LOCALCELLID=77; Interactive protocol is : TELNET
Send MML Command,Minor,,"	24/11/2025 15:06:04 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]DSP CELLPHYTOPO:LOCALCELLID=32; Interactive protocol is : TELNET
Unregister NE,Minor,,"	24/11/2025 15:06:04 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]Success Interactive protocol is : TELNET
Register NE,Minor,,"	24/11/2025 15:06:04 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]Register NE Successfully Interactive protocol is : TELNET
Register NE,Minor,,"	24/11/2025 15:06:04 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]Register NE Successfully Interactive protocol is : TELNET
Register NE,Minor,,"	24/11/2025 15:06:04 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]Register NE Successfully Interactive protocol is : TELNET
Send MML Command,Minor,,"	24/11/2025 15:06:04 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]DSP CELLPHYTOPO:LOCALCELLID=72; Interactive protocol is : TELNET
Unregister NE,Minor,,"	24/11/2025 15:06:04 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]Success Interactive protocol is : TELNET
Register NE,Minor,,"	24/11/2025 15:06:04 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]Register NE Successfully Interactive protocol is : TELNET
Send MML Command,Minor,,"	24/11/2025 15:06:03 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]DSP CELLPHYTOPO:LOCALCELLID=33; Interactive protocol is : TELNET
Register NE,Minor,,"	24/11/2025 15:06:03 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]Register NE Successfully Interactive protocol is : TELNET
Register NE,Minor,,"	24/11/2025 15:06:03 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]Register NE Successfully Interactive protocol is : TELNET
Unregister NE,Minor,,"	24/11/2025 15:06:03 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]Success Interactive protocol is : TELNET
Send MML Command,Minor,,"	24/11/2025 15:06:03 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]DSP CELLPHYTOPO:LOCALCELLID=3; Interactive protocol is : TELNET
Register NE,Minor,,"	24/11/2025 15:06:02 +03:00",NMSMMLServer,10.119.29.69,6082-UL_Jawasereh_East_PF_O,Successful,Function:[Northbound Interface][MML Interface]Register NE Successfully Interactive protocol is : TELNET
LCM/CSM Performance Report,Warning,,"	24/11/2025 15:00:54 +03:00",VNFM,10.253.100.107,OSS,Successful,Operation success
LCM/CSM Performance Report,Warning,,"	24/11/2025 15:00:25 +03:00",VNFM,10.253.124.166,OSS,Successful,Operation success
Start monitoring,Minor,,"	24/11/2025 15:00:01 +03:00",Data Collection,10.33.30.152,OSS,Successful,"Function: [Data Collection Management][Basic Information Collection]
Start monitoring NE connection status
----------------------------------------
NE type list: BTS3900 WCDMA,BSC6900GSM,BSC6900UMTS,BTS3900,BTS3900 LTE,BSC6910UMTS,BTS5900,BTS5900 WCDMA,
Current NE type list: BTS3900 WCDMA,BSC6900GSM,BSC6900UMTS,BTS3900,BTS3900 LTE,BSC6910UMTS,BTS5900,BTS5900 WCDMA,
"
Query Trace Server Ftp Information,Minor,,"	24/11/2025 15:00:01 +03:00",Data Collection,10.33.30.152,OSS,Successful,"Function: [Data Collection Management][Basic Information Collection]
Query Trace Server Ftp Information Successful"
Query Topo Information,Warning,,"	24/11/2025 14:58:57 +03:00",Device Panel Operations,192.168.27.62,513-U_P_Haddad_Factory_M_PF,Successful,"Function: [Configuration Management][Device Panel][Query Topo Information]
"
Query Topo Information,Warning,,"	24/11/2025 14:58:55 +03:00",Device Panel Operations,192.168.27.62,513-U_P_Haddad_Factory_M_PF,Successful,"Function: [Configuration Management][Device Panel][Query Topo Information]
"
Query Topo Information,Warning,,"	24/11/2025 14:58:52 +03:00",Device Panel Operations,192.168.27.62,513-U_P_Haddad_Factory_M_PF,Successful,"Function: [Configuration Management][Device Panel][Query Topo Information]
"
Query Shelf List,Warning,,"	24/11/2025 14:58:50 +03:00",Device Panel Operations,192.168.27.62,513-U_P_Haddad_Factory_M_PF,Successful,"	--"
Subscribe Result,Warning,,"	24/11/2025 14:58:23 +03:00",Fars Service,192.168.27.10,Trace Task Name:20251124_145732,Successful,"Function:[Trace Management][Subscribe] 
NeType:BTS3900 
Trace Type:DL RSRP/RSRQ Monitoring 
Trace ID:154309 
Task Name:20251124_145732 
Creator:Emran.Zaarir 
NE List:4211-UL_Hay_Hussein_PC_Fiber_TASC 
Source:System 
Error Cause:N/A 
Remarks:
"
Stop Trace Task,Warning,,"	24/11/2025 14:58:21 +03:00",Fars Service,192.168.27.10,Trace Task Name:20251124_142559,Successful,"Function:[Trace Management][Task Management] 
NeType:BTS3900 
Trace Type:DL RSRP/RSRQ Monitoring 
Trace ID:154308 
Task Name:20251124_142559 
Creator:Emran.Zaarir 
NE List:2718-UL_Qusor_Imam_Shafi_Sch_PE_Fiber_TASC_O 
Source:System 
Error Cause:N/A 
Remarks:
"
Stop Trace Task,Warning,,"	24/11/2025 14:58:17 +03:00",Fars Service,192.168.27.10,Trace Task Name:20251124_124904,Successful,"Function:[Trace Management][Task Management] 
NeType:BTS3900 
Trace Type:DL RSRP/RSRQ Monitoring 
Trace ID:154303 
Task Name:20251124_124904 
Creator:Emran.Zaarir 
NE List:2840-UL_Delail_Khaldieh_St_PC_TASC 
Source:System 
Error Cause:N/A 
Remarks:
"
Stop Trace Task,Warning,,"	24/11/2025 14:58:12 +03:00",Fars Service,192.168.27.10,Trace Task Name:20251124_135950,Successful,"Function:[Trace Management][Task Management] 
NeType:BTS3900 
Trace Type:DL RSRP/RSRQ Monitoring 
Trace ID:154305 
Task Name:20251124_135950 
Creator:Emran.Zaarir 
NE List:1129-UL_Deir_Kahf_PE_TASC 
Source:System 
Error Cause:N/A 
Remarks:
"
Download File,Minor,,"	24/11/2025 14:58:01 +03:00",OSSFileService,192.168.27.61,MML_Task_Result_EUTRANINTERNFREQ9_20251124_145759.txt,Successful,"Download and delete file, file name: MML_Task_Result_EUTRANINTERNFREQ9_20251124_145759.txt"
Create Trace Task,Minor,,"	24/11/2025 14:57:57 +03:00",Fars Service,192.168.27.10,Trace Task Name:20251124_145732,Successful,"Function:[Trace Management][Task Management] 
NeType:BTS3900 
Trace Type:DL RSRP/RSRQ Monitoring 
Trace ID:154309 
Task Name:20251124_145732 
Creator:Emran.Zaarir 
NE List:4211-UL_Hay_Hussein_PC_Fiber_TASC 
Source:System 
Error Cause:N/A 
Remarks:
"
Save Extend Apply settings,Minor,,"	24/11/2025 14:57:53 +03:00",Topology Management,192.168.27.62,Topology Management,Successful,"Topology: Physical Topology
Current settings: Cell List, Browse Current Alarms"
Save Extend Apply settings,Minor,,"	24/11/2025 14:57:52 +03:00",Topology Management,192.168.27.62,Topology Management,Successful,"Topology: Physical Topology
Current settings: Cell List, Browse Current Alarms"
Create Task,Warning,,"	24/11/2025 14:57:40 +03:00",Integrated Task Management,192.168.27.61,Network Management,Successful,"The operation is authorized by user. 
The task type is MML Script and the task name is EUTRANINTERNFREQ9."
Upload File,Minor,,"	24/11/2025 14:57:35 +03:00",OSSFileService,192.168.27.61,EUTRANINTERNFREQ.txt,Successful,"Upload file, file name: EUTRANINTERNFREQ.txt"
Update MAE Preference,Minor,,"	24/11/2025 14:57:17 +03:00",OSSFaceService,192.168.27.62,MAE Preference,Successful,"Update the interface Access.Topology.CellList's value to '{""columns"":[""0;147.26px;1"",""1;205.75px;1"",""2;184.075px;1"",""3;184.075px;1"",""4;457.75px;1"",""5;184.075px;1"",""6;184.075px;1"",""7;184.075px;1"",""8;356.75px;1"",""9;184.075px;1"",""10;100px;0""],""sortColumn"":{""id"":3,""sort"":null,""cid"":3}}'."
Query Topo Information,Warning,,"	24/11/2025 14:52:58 +03:00",Device Panel Operations,192.168.19.136,4527-UL_Moobes_PC_EBand_TASC,Successful,"Function: [Configuration Management][Device Panel][Query Topo Information]
"
Download File,Minor,,"	24/11/2025 14:48:18 +03:00",OSSFileService,192.168.19.229,MMLTask_RMV EUTRANINTERNFREQ_20251124_144558.txt,Successful,"Download and delete file, file name: MMLTask_RMV EUTRANINTERNFREQ_20251124_144558.txt"
Save MML History,Minor,,"	24/11/2025 14:48:15 +03:00",MmlService,192.168.19.229,OSS,Successful,"Function:[Configuration Management][MML Script]
taskName is RMV EUTRANINTERNFREQ"
Query Trace Server Ftp Information,Minor,,"	24/11/2025 14:47:43 +03:00",Data Collection,10.119.10.104,OSS,Successful,"Function: [Data Collection Management][Basic Information Collection]
Query Trace Server Ftp Information Successful"
Update MAE Preference,Minor,,"	24/11/2025 14:46:37 +03:00",OSSFaceService,192.168.27.168,MAE Preference,Successful,"Update the interface Access.Topology.CellList's value to '{""columns"":[""0;101.75px;1"",""1;184.75px;1"",""2;146.675px;1"",""3;146.675px;1"",""4;497.5500183105469px;1"",""5;151.75px;1"",""6;146.675px;1"",""7;146.675px;1"",""8;146.675px;1"",""9;146.675px;1"",""10;100px;0""],""sortColumn"":{""id"":3,""sort"":null,""cid"":3}}'."
query current activities,Minor,,"	24/11/2025 14:46:35 +03:00",OSSFaceService,192.168.27.168,query current activities,Successful,query current activities
Query the operator type,Minor,,"	24/11/2025 14:46:35 +03:00",NBIMgmtService,192.168.27.168,Obtain the operator type,Failed,Failed:Query the current operator type
Create Task,Warning,,"	24/11/2025 14:45:56 +03:00",Integrated Task Management,192.168.19.229,Network Management,Successful,"The operation is authorized by user. 
The task type is MML Script and the task name is RMV EUTRANINTERNFREQ."
LCM/CSM Performance Report,Warning,,"	24/11/2025 14:45:54 +03:00",VNFM,10.253.100.107,OSS,Successful,Operation success
LCM/CSM Performance Report,Warning,,"	24/11/2025 14:45:25 +03:00",VNFM,10.253.124.166,OSS,Successful,Operation success
Upload File,Minor,,"	24/11/2025 14:45:23 +03:00",OSSFileService,192.168.19.229,RMV EUTRANINTERNFREQ.txt,Successful,"Upload file, file name: RMV EUTRANINTERNFREQ.txt"
query current activities,Minor,,"	24/11/2025 14:41:59 +03:00",OSSFaceService,192.168.27.27,query current activities,Successful,query current activities
Query the operator type,Minor,,"	24/11/2025 14:41:59 +03:00",NBIMgmtService,192.168.27.27,Obtain the operator type,Failed,Failed:Query the current operator type
Send Email,Warning,,"	24/11/2025 14:37:32 +03:00",ScriptModuleService,172.28.129.4,Network Management,Successful,Sender:High Temp Report.
Create Trace Task,Minor,,"	24/11/2025 14:36:27 +03:00",Fars Service,192.168.27.10,Trace Task Name:20251124_142559,Successful,"Function:[Trace Management][Task Management] 
NeType:BTS3900 
Trace Type:DL RSRP/RSRQ Monitoring 
Trace ID:154308 
Task Name:20251124_142559 
Creator:Emran.Zaarir 
NE List:2718-UL_Qusor_Imam_Shafi_Sch_PE_Fiber_TASC_O 
Source:System 
Error Cause:N/A 
Remarks:
"
query current activities,Minor,,"	24/11/2025 14:30:57 +03:00",OSSFaceService,192.168.27.27,query current activities,Successful,query current activities
Query the operator type,Minor,,"	24/11/2025 14:30:56 +03:00",NBIMgmtService,192.168.27.27,Obtain the operator type,Failed,Failed:Query the current operator type
LCM/CSM Performance Report,Warning,,"	24/11/2025 14:30:55 +03:00",VNFM,10.253.100.107,OSS,Successful,Operation success
LCM/CSM Performance Report,Warning,,"	24/11/2025 14:30:26 +03:00",VNFM,10.253.124.166,OSS,Successful,Operation success
Query Topo Information,Warning,,"	24/11/2025 14:27:59 +03:00",Device Panel Operations,192.168.19.136,4527-UL_Moobes_PC_EBand_TASC,Successful,"Function: [Configuration Management][Device Panel][Query Topo Information]
"
Query Trace Server Ftp Information,Minor,,"	24/11/2025 14:27:43 +03:00",Data Collection,10.119.10.104,OSS,Successful,"Function: [Data Collection Management][Basic Information Collection]
Query Trace Server Ftp Information Successful"
Query Result,Warning,,"	24/11/2025 14:26:08 +03:00",Fars Service,172.23.16.218,Trace Task Name:20251124_142405,Successful,"Function:[Trace Management][Query Data] 
NeType:BTS3900 
Trace Type:Board RTWP 
Trace ID:154307 
Task Name:20251124_142405 
Creator:Osaid.Bolbol 
NE List:747-UL_Maan_Ind_PC_TASC 
Source:System 
Error Cause:N/A 
Remarks:
"
Query Result,Warning,,"	24/11/2025 14:26:06 +03:00",Fars Service,172.23.16.218,Trace Task Name:20251124_142405,Successful,"Function:[Trace Management][Query Data] 
NeType:BTS3900 
Trace Type:Board RTWP 
Trace ID:154307 
Task Name:20251124_142405 
Creator:Osaid.Bolbol 
NE List:747-UL_Maan_Ind_PC_TASC 
Source:System 
Error Cause:N/A 
Remarks:
"
Query Result,Warning,,"	24/11/2025 14:25:39 +03:00",Fars Service,172.23.16.218,Trace Task Name:20251124_142323,Successful,"Function:[Trace Management][Query Data] 
NeType:BTS3900 
Trace Type:Board RTWP 
Trace ID:154306 
Task Name:20251124_142323 
Creator:Osaid.Bolbol 
NE List:747-UL_Maan_Ind_PC_TASC 
Source:System 
Error Cause:N/A 
Remarks:
"
Query Result,Warning,,"	24/11/2025 14:25:38 +03:00",Fars Service,172.23.16.218,Trace Task Name:20251124_142323,Successful,"Function:[Trace Management][Query Data] 
NeType:BTS3900 
Trace Type:Board RTWP 
Trace ID:154306 
Task Name:20251124_142323 
Creator:Osaid.Bolbol 
NE List:747-UL_Maan_Ind_PC_TASC 
Source:System 
Error Cause:N/A 
Remarks:
"
Query Result,Warning,,"	24/11/2025 14:24:52 +03:00",Fars Service,172.23.16.218,Trace Task Name:20251124_142323,Successful,"Function:[Trace Management][Query Data] 
NeType:BTS3900 
Trace Type:Board RTWP 
Trace ID:154306 
Task Name:20251124_142323 
Creator:Osaid.Bolbol 
NE List:747-UL_Maan_Ind_PC_TASC 
Source:System 
Error Cause:N/A 
Remarks:
"
Query Result,Warning,,"	24/11/2025 14:24:51 +03:00",Fars Service,172.23.16.218,Trace Task Name:20251124_142323,Successful,"Function:[Trace Management][Query Data] 
NeType:BTS3900 
Trace Type:Board RTWP 
Trace ID:154306 
Task Name:20251124_142323 
Creator:Osaid.Bolbol 
NE List:747-UL_Maan_Ind_PC_TASC 
Source:System 
Error Cause:N/A 
Remarks:
"
Create Trace Task,Minor,,"	24/11/2025 14:24:44 +03:00",Fars Service,172.23.16.218,Trace Task Name:20251124_142405,Successful,"Function:[Trace Management][Task Management] 
NeType:BTS3900 
Trace Type:Board RTWP 
Trace ID:154307 
Task Name:20251124_142405 
Creator:Osaid.Bolbol 
NE List:747-UL_Maan_Ind_PC_TASC 
Source:System 
Error Cause:N/A 
Remarks:
"
Transparent transmission of MML commands,Risk,,"	24/11/2025 14:24:08 +03:00",MmlService,192.168.27.57,RNC01,Successful,"Function:[Configuration Management][MML Command]
MOD UINTRAFREQNCELL:RNCID=2000,CELLID=8542,NCELLRNCID=2000,NCELLID=8543,SIB11IND=FALSE,SIB12IND=FALSE,TPENALTYHCSRESELECT=D0,NPRIOFLAG=FALSE;"
Transparent transmission of MML commands,Risk,,"	24/11/2025 14:24:02 +03:00",MmlService,192.168.19.229,1509-ULT_Madaba_PA_Fiber_TASC,Failed,"Function:[Configuration Management][MML Command]
RMV EUTRANINTERNFREQ:LOCALCELLID=87,DLEARFCN=100;
The MO does not exist."
Transparent transmission of MML commands,Risk,,"	24/11/2025 14:24:02 +03:00",MmlService,192.168.19.229,1509-ULT_Madaba_PA_Fiber_TASC,Failed,"Function:[Configuration Management][MML Command]
RMV EUTRANINTERNFREQ:LOCALCELLID=83,DLEARFCN=100;
The MO does not exist."
Transparent transmission of MML commands,Risk,,"	24/11/2025 14:24:02 +03:00",MmlService,192.168.19.229,1509-ULT_Madaba_PA_Fiber_TASC,Failed,"Function:[Configuration Management][MML Command]
RMV EUTRANINTERNFREQ:LOCALCELLID=82,DLEARFCN=100;
The MO does not exist."
Transparent transmission of MML commands,Risk,,"	24/11/2025 14:24:01 +03:00",MmlService,192.168.19.229,1509-ULT_Madaba_PA_Fiber_TASC,Failed,"Function:[Configuration Management][MML Command]
RMV EUTRANINTERNFREQ:LOCALCELLID=81,DLEARFCN=100;
The MO does not exist."
Transparent transmission of MML commands,Risk,,"	24/11/2025 14:24:01 +03:00",MmlService,192.168.19.229,1509-ULT_Madaba_PA_Fiber_TASC,Failed,"Function:[Configuration Management][MML Command]
RMV EUTRANINTERNFREQ:LOCALCELLID=73,DLEARFCN=100;
The MO does not exist."
Transparent transmission of MML commands,Risk,,"	24/11/2025 14:24:01 +03:00",MmlService,192.168.19.229,1509-ULT_Madaba_PA_Fiber_TASC,Failed,"Function:[Configuration Management][MML Command]
RMV EUTRANINTERNFREQ:LOCALCELLID=72,DLEARFCN=100;
The MO does not exist."
Transparent transmission of MML commands,Risk,,"	24/11/2025 14:24:01 +03:00",MmlService,192.168.19.229,1509-ULT_Madaba_PA_Fiber_TASC,Failed,"Function:[Configuration Management][MML Command]
RMV EUTRANINTERNFREQ:LOCALCELLID=77,DLEARFCN=100;
The MO does not exist."
Transparent transmission of MML commands,Risk,,"	24/11/2025 14:24:00 +03:00",MmlService,192.168.19.229,1509-ULT_Madaba_PA_Fiber_TASC,Failed,"Function:[Configuration Management][MML Command]
RMV EUTRANINTERNFREQ:LOCALCELLID=71,DLEARFCN=100;
The MO does not exist."
Transparent transmission of MML commands,Risk,,"	24/11/2025 14:24:00 +03:00",MmlService,192.168.19.229,1509-ULT_Madaba_PA_Fiber_TASC,Failed,"Function:[Configuration Management][MML Command]
RMV EUTRANINTERNFREQ:LOCALCELLID=64,DLEARFCN=100;
The MO does not exist."
Transparent transmission of MML commands,Risk,,"	24/11/2025 14:23:59 +03:00",MmlService,192.168.19.229,1509-ULT_Madaba_PA_Fiber_TASC,Successful,"Function:[Configuration Management][MML Command]
RMV EUTRANINTERNFREQ:LOCALCELLID=63,DLEARFCN=100;"
Transparent transmission of MML commands,Risk,,"	24/11/2025 14:23:59 +03:00",MmlService,192.168.19.229,1509-ULT_Madaba_PA_Fiber_TASC,Successful,"Function:[Configuration Management][MML Command]
RMV EUTRANINTERNFREQ:LOCALCELLID=62,DLEARFCN=100;"
Transparent transmission of MML commands,Risk,,"	24/11/2025 14:23:58 +03:00",MmlService,192.168.19.229,1509-ULT_Madaba_PA_Fiber_TASC,Successful,"Function:[Configuration Management][MML Command]
RMV EUTRANINTERNFREQ:LOCALCELLID=61,DLEARFCN=100;"
Transparent transmission of MML commands,Risk,,"	24/11/2025 14:23:58 +03:00",MmlService,192.168.19.229,1509-ULT_Madaba_PA_Fiber_TASC,Failed,"Function:[Configuration Management][MML Command]
RMV EUTRANINTERNFREQ:LOCALCELLID=54,DLEARFCN=100;
The MO does not exist."
Transparent transmission of MML commands,Risk,,"	24/11/2025 14:23:57 +03:00",MmlService,192.168.19.229,1509-ULT_Madaba_PA_Fiber_TASC,Successful,"Function:[Configuration Management][MML Command]
RMV EUTRANINTERNFREQ:LOCALCELLID=53,DLEARFCN=100;"
Transparent transmission of MML commands,Risk,,"	24/11/2025 14:23:56 +03:00",MmlService,192.168.19.229,1509-ULT_Madaba_PA_Fiber_TASC,Successful,"Function:[Configuration Management][MML Command]
RMV EUTRANINTERNFREQ:LOCALCELLID=52,DLEARFCN=100;"
Transparent transmission of MML commands,Risk,,"	24/11/2025 14:23:55 +03:00",MmlService,192.168.19.229,1509-ULT_Madaba_PA_Fiber_TASC,Successful,"Function:[Configuration Management][MML Command]
RMV EUTRANINTERNFREQ:LOCALCELLID=51,DLEARFCN=100;"
